QID,timestamp,selected,correct,time_spent
1500,2026-04-11 12:00:00,C,TRUE
1178,2026-04-11 12:00:00,A,FALSE
1529,2026-04-11 12:00:00,E,TRUE
1426,2026-04-11 12:00:00,C,TRUE
1582,2026-04-12 12:00:00,A,TRUE
1438,2026-04-12 12:00:00,B,FALSE
1749,2026-04-12 12:00:00,D,TRUE
1579,2026-04-12 12:00:00,A,TRUE
1689,2026-04-12 12:00:00,C,TRUE
1578,2026-04-12 12:00:00,B,FALSE
1444,2026-04-12 12:00:00,C,TRUE
1694,2026-04-12 12:00:00,C,TRUE
1109,2026-04-12 12:00:00,E,TRUE
1453,2026-04-12 12:00:00,E,TRUE
1290,2026-04-12 12:00:00,E,TRUE
1584,2026-04-12 12:00:00,B,TRUE
1574,2026-04-12 12:00:00,C,TRUE
1594,2026-04-12 12:00:00,C,TRUE
1409,2026-04-12 12:00:00,C,TRUE
1753,2026-04-13 10:00:00,E,TRUE
1460,2026-04-13 10:00:00,A,TRUE
1532,2026-04-13 10:00:00,D,FALSE
1722,2026-04-13 10:00:00,D,TRUE
1413,2026-04-13 10:00:00,D,TRUE
1587,2026-04-13 10:00:00,B,TRUE
1363,2026-04-13 10:00:00,B,TRUE
1735,2026-04-13 10:00:00,C,TRUE
1178,2026-04-13 10:00:00,D,TRUE
1578,2026-04-13 10:00:00,A,TRUE
1652,2026-04-13 10:00:00,B,TRUE
1532,2026-04-13 10:00:00,A,FALSE
1585,2026-04-13 10:00:00,B,TRUE
1627,2026-04-13 11:01:46,D,True
1627,2026-04-13 11:04:56,D,True
1715,2026-04-13 11:05:58,C,False
1740,2026-04-13 11:14:05.220383,D,False
1756,2026-04-13 11:15:44.086399,B,True
1738,2026-04-13 11:18:39.132882,E,True
1244,2026-04-13 11:19:26.239680,E,False
1355,2026-04-13 15:07:38.185300,D,False
1355,2026-04-13 15:16:41.375586,E,True
1664,2026-04-13 15:17:19.454105,E,True
1588,2026-04-13 15:17:53.502352,A,True
1638,2026-04-14 09:11:35.113787,C,True
1275,2026-04-14 09:12:28.147038,B,True
1532,2026-04-14 09:13:01.368034,A,False
1297,2026-04-14 09:13:48.835769,B,False
1282,2026-04-14 09:14:57.581603,B,True
1456,2026-04-14 09:15:25.612448,C,False
1455,2026-04-14 14:33:53.552484,D,True
1297,2026-04-14 14:34:18.675296,D,True
1359,2026-04-14 14:34:41.749153,D,True
1420,2026-04-14 14:35:31.952288,E,True
1456,2026-04-14 14:35:59.281661,D,True
1280,2026-04-14 14:36:38.298355,C,False
1542,2026-04-15 09:27:54.565561,A,True
1244,2026-04-15 09:34:28.805152,C,True
1277,2026-04-15 09:35:27.431750,D,False
1276,2026-04-15 09:38:56.081778,D,True
1715,2026-04-15 09:39:41.854127,E,True
1423,2026-04-15 09:40:13.866171,A,True
1280,2026-04-15 09:40:52.621969,D,True
1597,2026-04-15 09:41:17.899150,C,True
1740,2026-04-15 09:51:51.645631,E,True
1532,2026-04-15 09:52:30.502234,C,False
1495,2026-04-15 09:53:58.656238,A,True
1479,2026-04-15 09:55:00.586470,D,False
1545,2026-04-15 09:55:50.239483,C,True
1323,2026-04-15 09:56:41.861738,C,True
1325,2026-04-15 09:57:29.855925,B,False
1235,2026-04-15 10:37:30.420917,B,True
1277,2026-04-15 10:37:54.568278,C,True
1614,2026-04-15 10:38:14.458597,B,True
1646,2026-04-15 10:38:32.522549,B,True
1621,2026-04-15 12:05:11.124177,C,False
1659,2026-04-15 12:06:13.436368,C,True
1479,2026-04-15 12:06:44.642700,B,True
1549,2026-04-15 12:07:30.845475,A,True
1532,2026-04-15 12:07:47.555398,B,True
1325,2026-04-15 12:07:57.045645,D,True
1255,2026-04-15 16:50:53.948902,A,False
1438,2026-04-16 09:38:04.270745,D,True

1621,2026-04-17 17:35:15.462768,D,False
1621,2026-04-17 17:38:17.770754,B,True
1494,2026-04-17 17:39:16.449652,B,True
1253,2026-04-24 20:11:14.735926,D,True
1684,2026-04-24 20:15:29.670387,C,True
1688,2026-04-24 20:16:09.798156,C,False
1412,2026-04-24 20:18:04.960260,C,False
1318,2026-04-24 20:18:50.490939,D,True
1218,2026-04-24 20:19:41.102535,E,True
1738,2026-04-24 20:20:06.015395,E,True
1420,2026-04-24 20:20:36.926507,E,True
1423,2026-04-24 20:21:19.948434,A,True
1532,2026-04-24 20:21:43.289197,B,True
1494,2026-04-24 20:22:35.705873,B,True
1688,2026-04-24 20:53:33.513683,A,True
1768,2026-04-24 21:26:23.658154,E,True
1767,2026-04-24 21:27:28.011594,D,True
1770,2026-04-24 21:51:43.158960,E,True
1771,2026-04-24 21:52:15.577862,A,False
1770,2026-04-24 21:53:18.452668,E,True
1772,2026-04-24 21:54:04.653484,D,False
1773,2026-04-24 21:54:35.959766,A,False
1774,2026-04-24 21:56:03.881706,B,True
1775,2026-04-24 21:56:40.977198,A,False
1776,2026-04-24 21:57:17.826005,E,True
1777,2026-04-24 21:57:52.519919,A,True
1778,2026-04-24 22:01:19.753558,A,True
1779,2026-04-24 22:01:54.369925,A,False
1768,2026-04-25 11:33:46.478395,E,True
1769,2026-04-25 11:34:09.130300,D,True
1770,2026-04-25 11:34:42.739712,E,True
1771,2026-04-25 11:34:59.396697,D,True
1772,2026-04-25 11:35:27.339978,E,True
1768,2026-04-27 11:16:25.459273,E,True
1770,2026-04-27 11:16:47.322180,E,True
1771,2026-04-27 11:17:00.847145,D,True
1772,2026-04-27 11:17:17.598405,E,True
1772,2026-04-27 11:23:42.721225,E,True
1772,2026-04-27 11:24:16.380309,E,True
1773,2026-04-27 11:25:11.773537,D,True
1774,2026-04-27 11:26:40.830897,B,True
1775,2026-04-27 11:27:00.902894,E,True
1776,2026-04-27 11:27:15.391439,E,True
1777,2026-04-27 13:35:11.306632,A,True
1778,2026-04-27 13:35:38.090429,A,True
1779,2026-04-27 13:36:04.621211,B,True
1780,2026-04-27 13:36:38.308796,D,True
1781,2026-04-27 13:38:46.987213,C,False
1782,2026-04-27 13:52:36.946170,B,True
1781,2026-04-27 13:52:52.406692,B,False
1783,2026-04-27 13:53:33.898215,E,False
1784,2026-04-27 13:54:22.284225,C,False
1785,2026-04-27 13:55:34.732279,B,True
1786,2026-04-27 13:56:04.770462,D,True
1787,2026-04-27 15:41:14.157058,B,True
1412,2026-04-27 15:43:02.466182,B,True
1688,2026-04-27 15:43:32.073156,C,False
1788,2026-04-27 15:44:16.699497,B,False
1789,2026-04-27 15:44:46.200571,D,True
1790,2026-04-27 15:45:13.744567,B,False
1791,2026-04-27 15:45:51.016231,A,True
1792,2026-04-27 15:46:05.917181,E,False
1793,2026-04-27 15:46:29.225579,B,False
1793,2026-04-27 15:52:22.180699,D,True
1794,2026-04-27 15:53:13.256804,B,True
1794,2026-04-27 15:54:59.872248,B,True
1688,2026-04-27 15:55:25.779553,C,False
1795,2026-04-27 15:56:09.232862,E,True
1796,2026-04-27 15:56:30.454494,A,True
1797,2026-04-27 15:56:42.526048,B,True
1798,2026-04-27 15:56:59.358451,B,True
1688,2026-04-28 16:00:11.847560,A,True
1412,2026-04-28 16:02:08.733617,B,True
1318,2026-04-28 16:02:44.926195,D,True
1253,2026-04-28 16:03:33.075040,C,False
1684,2026-04-28 16:04:05.119709,C,True
1820,2026-04-28 16:05:02.662890,D,False
1821,2026-04-28 16:05:57.683376,E,False
1822,2026-04-28 16:06:40.800252,A,True
1821,2026-04-28 16:07:18.441116,A,True
1823,2026-04-28 16:08:01.786843,C,True
1824,2026-04-28 16:08:47.664341,D,True
1825,2026-04-28 16:09:47.818303,B,True
1826,2026-04-28 16:10:14.221060,C,True
1827,2026-04-28 16:10:56.158310,A,False
1828,2026-04-28 16:11:53.064064,D,True
1830,2026-04-28 16:13:35.397632,D,False
1832,2026-04-28 16:15:16.112483,C,True
1833,2026-04-28 16:15:54.689209,E,False
1833,2026-04-28 16:18:46.157414,B,True
1834,2026-04-28 16:19:11.325845,B,True
1835,2026-04-28 16:19:50.349920,D,True
1836,2026-04-28 16:21:32.904380,D,False
1837,2026-04-28 16:22:17.090333,D,True
1839,2026-04-28 16:22:50.643346,B,False
1840,2026-04-28 16:23:43.554611,D,False
1841,2026-04-28 16:24:45.715846,E,True
1838,2026-04-28 16:24:59.684492,C,False
1842,2026-04-28 16:28:54.302681,D,False
1844,2026-04-28 16:29:39.300740,D,False
1846,2026-04-28 16:31:40.483109,D,True
1847,2026-04-28 16:32:20.870140,C,True
1848,2026-04-28 16:32:53.567227,E,False
1849,2026-04-28 16:33:40.662453,D,True
1688,2026-04-28 16:34:50.395120,A,True
1253,2026-04-28 19:38:08.339792,D,True
1688,2026-04-28 19:39:43.982936,A,True
1621,2026-04-28 19:47:47.458404,B,True
1578,2026-04-28 19:48:50.290327,A,True
1688,2026-04-29 16:59:10.745322,A,True
1253,2026-04-29 17:00:24.314138,D,True
1850,2026-04-29 17:00:59.495693,A,True
1851,2026-04-29 17:01:17.422726,C,True
1852,2026-04-29 17:01:38.337759,B,True
1853,2026-04-29 17:02:10.961528,B,True
1854,2026-04-29 17:02:23.393235,C,True
1855,2026-04-29 17:02:48.444789,A,True
1856,2026-04-29 17:03:06.104790,A,True
1857,2026-04-29 17:03:31.968172,C,False
1688,2026-04-30 10:56:39.115696,A,True
1500,2026-04-30 10:57:15.837044,C,True
1501,2026-04-30 10:57:49.807937,C,True
1503,2026-04-30 11:05:19.806084,C,False
1504,2026-04-30 11:06:03.788772,C,True
1505,2026-04-30 11:06:45.997802,C,True
1506,2026-04-30 11:07:13.652266,A,False
1412,2026-05-04 11:36:26.039395,B,True
1688,2026-05-04 11:36:49.224280,A,True
1253,2026-05-04 11:37:49.238119,D,True
1627,2026-05-04 11:41:59.953021,D,True
1318,2026-05-04 11:43:45.717902,D,True
1420,2026-05-04 11:44:58.963679,E,True
1738,2026-05-04 11:46:10.176368,E,True
1218,2026-05-04 11:46:49.357908,E,True
1423,2026-05-04 11:47:52.138652,A,True
1494,2026-05-04 11:48:57.597368,B,True
1684,2026-05-04 11:49:37.591807,C,True
1532,2026-05-04 11:51:38.872741,D,False
1398,2026-05-04 11:53:52.040772,B,False
1661,2026-05-04 11:55:24.699618,D,False
1649,2026-05-04 11:56:39.740601,A,True
1688,2026-05-05 19:42:48.896035,A,True
1688,2026-05-05 19:45:37.717553,A,True
1609,2026-05-05 19:48:11.291170,C,True
1412,2026-05-05 20:22:28.778491,A,False,20
1412,2026-05-05 20:23:47.717477,A,False,9
1412,2026-05-05 20:26:21.017876,A,False,12
1412,2026-05-05 20:28:25.649376,A,False,19
1412,2026-05-05 20:30:23.650665,FLAGGED,False,58
1253,2026-05-05 20:30:41.401945,FLAGGED,False,76
1688,2026-05-05 20:32:23.327306,A,True,178
1597,2026-05-05 20:35:37.983332,C,True,20
1005,2026-05-05 20:36:14.293097,A,False,36
1087,2026-05-05 20:36:39.870973,C,True,26
1270,2026-05-05 20:39:49.191643,A,True,55
1278,2026-05-05 20:40:23.174108,D,True,34
1279,2026-05-05 20:40:49.091852,B,False,26
1725,2026-05-05 20:41:42.391108,B,False,23
1458,2026-05-05 20:47:17.414184,FLAGGED,False,7
1770,2026-05-05 20:47:25.081022,E,True,14
1060,2026-05-05 20:47:43.236876,D,False,18
1220,2026-05-05 20:48:41.176746,FLAGGED,False,4
1269,2026-05-05 20:48:53.245573,D,True,17
1534,2026-05-05 20:49:02.202251,A,True,9
1388,2026-05-05 20:51:44.119393,FLAGGED,False,6
1776,2026-05-05 20:51:56.141608,E,True,18
1676,2026-05-05 20:52:34.238524,A,False,39
1690,2026-05-05 20:53:46.754898,FLAGGED,False,8
1771,2026-05-05 20:54:01.861245,D,True,23
1501,2026-05-05 20:54:08.104793,A,False,6
1055,2026-05-05 20:57:56.009590,A,True,5
1637,2026-05-05 20:58:03.117239,FLAGGED,False,7
1553,2026-05-05 20:58:05.060117,A,True,9
1326,2026-05-05 20:58:37.516115,FLAGGED,False,10
1441,2026-05-05 20:59:09.227340,C,True,42
1373,2026-05-05 20:59:14.308428,A,False,5
1326,2026-05-05 20:59:47.834820,FLAGGED,False,33
1441,2026-05-05 20:59:59.650930,C,True,45
1373,2026-05-05 21:00:05.632121,A,False,48
1326,2026-05-05 21:00:58.716537,A,False,58
1441,2026-05-05 21:01:05.364771,C,True,7
1341,2026-05-05 21:03:27.143384,FLAGGED,False,8
1683,2026-05-05 21:03:30.440817,A,False,12
1592,2026-05-05 21:03:48.410586,A,False,18
1341,2026-05-05 21:04:39.795533,E,True,51
1341,2026-05-05 21:04:54.692203,E,True,15
1279,2026-05-05 21:06:49.449107,E,True,14
1122,2026-05-05 21:06:56.442211,FLAGGED,False,7
1572,2026-05-05 21:07:00.772485,D,True,11
1735,2026-05-05 21:08:44.096149,FLAGGED,False,9
1205,2026-05-05 21:08:47.660590,A,False,12
1620,2026-05-05 21:09:22.122625,A,True,35
1735,2026-05-05 21:09:47.127080,A,False,25
1684,2026-05-05 21:11:23.589076,FLAGGED,False,9
1690,2026-05-05 21:11:27.280461,FLAGGED,False,13
1058,2026-05-05 21:11:29.938117,FLAGGED,False,15
1692,2026-05-05 22:06:11.474777,B,True,27
1734,2026-05-05 22:06:47.222010,B,True,36
1580,2026-05-05 22:08:44.629848,B,True,118
1448,2026-05-05 22:09:16.223894,C,True,31
1075,2026-05-05 22:09:29.724607,B,True,14
1348,2026-05-05 22:09:44.192956,C,True,14
1241,2026-05-05 22:14:33.728307,E,True,41
1828,2026-05-05 22:14:55.537482,D,True,22
1839,2026-05-05 22:15:22.105617,D,True,26
1623,2026-05-05 22:15:55.093607,A,True,33
1512,2026-05-05 22:16:29.028533,A,False,34
1771,2026-05-05 22:17:20.095483,D,True,51
1566,2026-05-05 22:17:54.168630,B,True,34
1581,2026-05-05 22:18:12.516309,A,True,19
1025,2026-05-05 22:18:56.570806,D,False,44
1202,2026-05-05 22:19:37.374792,B,True,41
1817,2026-05-05 22:19:49.606957,C,True,12
1235,2026-05-05 22:20:11.314350,B,True,22
1676,2026-05-05 22:20:34.246364,C,True,22
1340,2026-05-05 22:20:45.001120,A,False,11
1019,2026-05-05 22:20:49.205405,A,False,4
